"Week","Season Type","Start Date","Completed","Home Id","Home Team","Home Division","Home Conference","Home Points","Away Id","Away Team","Away Division","Away Conference","Away Points"
"2","regular","2024-09-05T23:30:00.000Z","true","2315","Kutztown University","ii","Pennsylvania State Athletic","24","2038","Assumption","ii","Northeast 10","6"
"2","regular","2024-09-06T00:00:00.000Z","true","2851","Winona State","ii","Northern Sun","14","129","Saginaw Valley State","ii","GLIAC","38"
"2","regular","2024-09-06T00:00:00.000Z","true","2123","Chadron St","ii","Rocky Mountain","17","2939","Jamestown College","","","10"
"2","regular","2024-09-06T00:00:00.000Z","true","2264","Harding University","ii","Great American","59","200","Southern Nazarene","ii","Great American","0"
"2","regular","2024-09-06T00:00:00.000Z","true","2888","Ouachita Baptist","ii","Great American","42","2927","Southwestern Oklahoma State","ii","Great American","3"
"2","regular","2024-09-06T00:00:00.000Z","true","2033","Arkansas Tech","ii","Great American","44","319","Oklahoma Baptist","ii","Great American","41"
"2","regular","2024-09-06T00:00:00.000Z","true","2146","Colorado School Of Mines","ii","Rocky Mountain","41","2704","West Texas A&M","ii","Lone Star","13"
"2","regular","2024-09-06T00:00:00.000Z","true","2398","Millsaps","iii","Southern Athletic","23","2056","Belhaven","iii","USA South","21"
"2","regular","2024-09-06T22:00:00.000Z","true","2015","Albright","iii","Mid Atlantic","17","417","Gallaudet","iii","ECFC","6"
"2","regular","2024-09-06T22:00:00.000Z","true","2175","Dickinson (PA)","iii","Centennial","21","2516","Randolph-Macon","iii","Old Dominion","47"
"2","regular","2024-09-06T22:30:00.000Z","true","2776","Salve Regina","iii","NEWMAC","28","40","Curry College","iii","Commonwealth Coast","10"
"2","regular","2024-09-06T23:00:00.000Z","true","2221","FDU-Florham","iii","Mid Atlantic","37","2970","William Paterson","iii","New Jersey","9"
"2","regular","2024-09-06T23:00:00.000Z","true","2234","Franklin & Marshall","iii","Centennial","30","388","Lebanon Valley","iii","Mid Atlantic","10"
"2","regular","2024-09-06T23:00:00.000Z","true","49","Dubuque","iii","American Rivers","21","2044","Aurora","iii","NACC","33"
"2","regular","2024-09-06T23:00:00.000Z","true","174","Hobart College","iii","Liberty League","10","365","Alfred University","iii","Empire 8","7"
"2","regular","2024-09-06T23:00:00.000Z","true","216","Susquehanna","iii","Landmark Conference","41","2079","Bridgewater (VA)","iii","Old Dominion","7"
"2","regular","2024-09-06T23:00:00.000Z","true","2667","Ursinus","iii","Centennial","45","111674","Reading","iii","Mid Atlantic","14"
"2","regular","2024-09-06T23:00:00.000Z","true","2909","Westfield State","iii","MSCAC","13","15","Anna Maria College","iii","ECFC","41"
"2","regular","2024-09-06T23:00:00.000Z","true","81","Springfield","iii","NEWMAC","38","2702","Western New England","iii","Commonwealth Coast","32"
"2","regular","2024-09-06T23:00:00.000Z","true","390","Utica","iii","Empire 8","41","237","Union (NY)","iii","Liberty League","26"
"2","regular","2024-09-06T23:00:00.000Z","true","2951","SUNY Maritime","iii","NEWMAC","22","110","Mass Maritime","iii","MSCAC","14"
"2","regular","2024-09-06T23:00:00.000Z","true","402","Worcester St","iii","MSCAC","9","2749","Worcester Polytechnic Institute","iii","NEWMAC","14"
"2","regular","2024-09-06T23:00:00.000Z","true","2700","McDaniel College","iii","Centennial","7","2108","Catholic","iii","Landmark Conference","3"
"2","regular","2024-09-06T23:00:00.000Z","true","2567","SMU","fbs","ACC","15","252","BYU","fbs","Big 12","18"
"2","regular","2024-09-06T23:00:00.000Z","true","84","Indiana","fbs","Big Ten","77","2710","Western Illinois","fcs","Big South-OVC","3"
"2","regular","2024-09-07T00:00:00.000Z","true","2194","East Texas Baptist University","iii","American Southwest","57","548","Lagrange College","iii","USA South","12"
"2","regular","2024-09-07T01:00:00.000Z","true","124","Augsburg","iii","Minnesota","14","628","Valley City State","","","24"
"2","regular","2024-09-07T01:00:00.000Z","true","77","Northwestern","fbs","Big Ten","20","150","Duke","fbs","ACC","26"
"2","regular","2024-09-07T04:00:00.000Z","true","124179","Lincoln (CA)","ii","Independent DII","7","2584","Southern Oregon","","","46"
"2","regular","2024-09-07T04:00:00.000Z","true","2758","Howard Payne","iii","American Southwest","6","2810","Hardin-Simmons","iii","American Southwest","38"
"2","regular","2024-09-07T04:00:00.000Z","true","2128","University Of Charleston (WV)","ii","Mountain East","23","2858","PennWest California","ii","Pennsylvania State Athletic","19"
"2","regular","2024-09-07T04:00:00.000Z","true","129469","Anderson (Sc)","ii","South Atlantic","51","111610","Laurinburg","","","14"
"2","regular","2024-09-07T16:00:00.000Z","true","2022","American International","ii","Northeast 10","28","2559","Shippensburg","ii","Pennsylvania State Athletic","3"
"2","regular","2024-09-07T16:00:00.000Z","true","223","West Chester","ii","Pennsylvania State Athletic","17","2060","Bentley","ii","Northeast 10","20"
"2","regular","2024-09-07T16:00:00.000Z","true","2329","Lehigh","fcs","Patriot","49","2681","Wagner","fcs","NEC","13"
"2","regular","2024-09-07T16:00:00.000Z","true","135","Minnesota","fbs","Big Ten","48","227","Rhode Island","fcs","CAA","0"
"2","regular","2024-09-07T16:00:00.000Z","true","41","UConn","fbs","FBS Independents","63","2771","Merrimack","fcs","FCS Independents","17"
"2","regular","2024-09-07T16:00:00.000Z","true","164","Rutgers","fbs","Big Ten","49","2006","Akron","fbs","Mid-American","17"
"2","regular","2024-09-07T16:00:00.000Z","true","213","Penn State","fbs","Big Ten","34","189","Bowling Green","fbs","Mid-American","27"
"2","regular","2024-09-07T16:00:00.000Z","true","2226","Florida Atlantic","fbs","American Athletic","7","349","Army","fbs","American Athletic","24"
"2","regular","2024-09-07T16:00:00.000Z","true","126","Kalamazoo","iii","Michigan","26","2045","Austin","iii","Southern Collegiate Athletic","20"
"2","regular","2024-09-07T16:00:00.000Z","true","246","Juniata College","iii","Landmark Conference","41","2248","Gettysburg","iii","Centennial","61"
"2","regular","2024-09-07T16:00:00.000Z","true","2354","Lycoming","iii","Landmark Conference","48","2725","Widener","iii","Mid Atlantic","12"
"2","regular","2024-09-07T16:00:00.000Z","true","354","Olivet College","iii","Michigan","21","184","University of Rochester (NY)","iii","Liberty League","28"
"2","regular","2024-09-07T16:00:00.000Z","true","2779","St. Lawrence","iii","Liberty League","13","452","Endicott College","iii","Commonwealth Coast","44"
"2","regular","2024-09-07T16:00:00.000Z","true","2467","Norwich","iii","NEWMAC","12","293","Castleton","iii","MSCAC","14"
"2","regular","2024-09-07T16:00:00.000Z","true","110438","Dean College","iii","ECFC","0","114","Fitchburg State","iii","MSCAC","12"
"2","regular","2024-09-07T16:00:00.000Z","true","2800","Alma","iii","Michigan","35","2723","Wisconsin-River Falls","iii","Wisconsin","41"
"2","regular","2024-09-07T16:00:00.000Z","true","188","Baldwin Wallace","iii","Ohio","24","2746","Wittenberg","iii","North Coast","14"
"2","regular","2024-09-07T16:00:00.000Z","true","2646","Thomas More College","ii","Great Midwest Athletic","17","110254","Davenport","ii","GLIAC","24"
"2","regular","2024-09-07T16:00:00.000Z","true","2256","Greensboro College","iii","USA South","0","2258","Guilford College","iii","Old Dominion","14"
"2","regular","2024-09-07T16:00:00.000Z","true","127954","Eastern University","iii","Mid Atlantic","12","2442","College Of New Jersey","iii","New Jersey","34"
"2","regular","2024-09-07T16:00:00.000Z","true","2969","Misericordia","iii","Mid Atlantic","24","122774","Keystone","iii","Landmark Conference","14"
"2","regular","2024-09-07T16:00:00.000Z","true","130","Michigan","fbs","Big Ten","12","251","Texas","fbs","SEC","31"
"2","regular","2024-09-07T16:00:00.000Z","true","2655","Tulane","fbs","American Athletic","27","2306","Kansas State","fbs","Big 12","34"
"2","regular","2024-09-07T16:00:00.000Z","true","2368","Marist","fcs","Pioneer","10","46","Georgetown","fcs","Patriot","31"
"2","regular","2024-09-07T16:00:00.000Z","true","2132","Cincinnati","fbs","Big 12","27","221","Pittsburgh","fbs","ACC","28"
"2","regular","2024-09-07T16:00:00.000Z","true","235","Memphis","fbs","American Athletic","38","2653","Troy","fbs","Sun Belt","17"
"2","regular","2024-09-07T16:00:00.000Z","true","183","Syracuse","fbs","ACC","31","59","Georgia Tech","fbs","ACC","28"
"2","regular","2024-09-07T16:00:00.000Z","true","3162","Alfred State","iii","ECFC","13","2023","Anderson (IN)","iii","Heartland","0"
"2","regular","2024-09-07T16:00:00.000Z","true","2643","The Citadel","fcs","Southern","20","2569","South Carolina State","fcs","MEAC","23"
"2","regular","2024-09-07T16:00:00.000Z","true","197","Oklahoma State","fbs","Big 12","39","8","Arkansas","fbs","SEC","31"
"2","regular","2024-09-07T16:00:00.000Z","true","2405","Monmouth","fcs","CAA","35","322","Lafayette","fcs","Patriot","40"
"2","regular","2024-09-07T16:45:00.000Z","true","245","Texas A&M","fbs","SEC","52","2377","McNeese","fcs","Southland","10"
"2","regular","2024-09-07T17:00:00.000Z","true","2745","Wisconsin-Whitewater","iii","Wisconsin","34","2302","John Carroll University","iii","Ohio","7"
"2","regular","2024-09-07T17:00:00.000Z","true","291","Methodist","iii","USA South","14","2828","Shenandoah","iii","Old Dominion","33"
"2","regular","2024-09-07T17:00:00.000Z","true","2373","Maryville College (TN)","iii","USA South","23","2553","Sewanee","iii","Southern Athletic","9"
"2","regular","2024-09-07T17:00:00.000Z","true","2383","Merchant Marine Academy","iii","NEWMAC","44","2843","Western Connecticut St","iii","MSCAC","27"
"2","regular","2024-09-07T17:00:00.000Z","true","129738","Calvin University","iii","Michigan","50","391","Oberlin","iii","North Coast","6"
"2","regular","2024-09-07T17:00:00.000Z","true","3110","SUNY Morrisville","iii","Empire 8","7","2871","Kean","iii","New Jersey","0"
"2","regular","2024-09-07T17:00:00.000Z","true","2532","Salisbury","iii","New Jersey","48","2688","Washington and Lee","iii","Old Dominion","26"
"2","regular","2024-09-07T17:00:00.000Z","true","374","St John Fisher University","iii","Empire 8","0","317","Marietta","iii","Ohio","55"
"2","regular","2024-09-07T17:00:00.000Z","true","366","Ferrum","iii","Old Dominion","6","426","University of Mount Union","iii","Ohio","55"
"2","regular","2024-09-07T17:00:00.000Z","true","2419","Mount St. Joseph","iii","Heartland","35","332","Muskingum University","iii","Ohio","42"
"2","regular","2024-09-07T17:00:00.000Z","true","2062","Bethany (WV)","iii","Presidents'","14","2018","Allegheny","iii","Presidents'","20"
"2","regular","2024-09-07T17:00:00.000Z","true","2644","Thiel","iii","Presidents'","0","2102","Carnegie Mellon","iii","Presidents'","58"
"2","regular","2024-09-07T17:00:00.000Z","true","146","Grove City College","iii","Presidents'","41","2242","Geneva","iii","Presidents'","0"
"2","regular","2024-09-07T17:00:00.000Z","true","2686","Washington & Jefferson","iii","Presidents'","59","2614","Saint Vincent","iii","Presidents'","6"
"2","regular","2024-09-07T17:00:00.000Z","true","2717","Western Carolina","fcs","Southern","16","2097","Campbell","fcs","CAA","24"
"2","regular","2024-09-07T17:00:00.000Z","true","2845","Waynesburg","iii","Presidents'","7","2963","Case Western Reserve","iii","Presidents'","41"
"2","regular","2024-09-07T17:00:00.000Z","true","2331","Lenoir-Rhyne","ii","South Atlantic","32","2075","Bowie State","ii","CIAA","19"
"2","regular","2024-09-07T17:00:00.000Z","true","2812","Hope College","iii","Michigan","49","263","Loras College","iii","American Rivers","0"
"2","regular","2024-09-07T17:00:00.000Z","true","2985","Concordia-Michigan","","","34","190","Defiance College","","","10"
"2","regular","2024-09-07T17:00:00.000Z","true","274","Maine Maritime","iii","Independent DIII","6","173","Hartwick","iii","Empire 8","62"
"2","regular","2024-09-07T17:00:00.000Z","true","3111","Apprentice School","iii","Independent DIII","44","2896","Southern Virginia","iii","USA South","9"
"2","regular","2024-09-07T17:00:00.000Z","true","2557","Coast Guard","iii","NEWMAC","30","111675","Biddeford","iii","Commonwealth Coast","24"
"2","regular","2024-09-07T17:00:00.000Z","true","215","Slippery Rock","ii","Pennsylvania State Athletic","22","2441","New Haven","ii","Northeast 10","7"
"2","regular","2024-09-07T17:00:00.000Z","true","323","Moravian","iii","Landmark Conference","7","2422","Muhlenberg","iii","Centennial","33"
"2","regular","2024-09-07T17:00:00.000Z","true","297","Hampden-Sydney","iii","Old Dominion","21","2808","Delaware Valley","iii","Mid Atlantic","41"
"2","regular","2024-09-07T17:00:00.000Z","true","2003","Adrian","iii","Michigan","55","72","Elmhurst","iii","CCIW","20"
"2","regular","2024-09-07T17:00:00.000Z","true","2148","Concord University","ii","Mountain East","13","124180","Bluefield State","ii","CIAA","22"
"2","regular","2024-09-07T17:00:00.000Z","true","2249","Glenville State","ii","Mountain East","9","209","Lock Haven University","ii","Pennsylvania State Athletic","31"
"2","regular","2024-09-07T17:00:00.000Z","true","2654","Truman State","ii","Great Lakes","21","2224","Findlay","ii","Great Midwest Athletic","37"
"2","regular","2024-09-07T17:00:00.000Z","true","175","Ithaca College","iii","Liberty League","23","118","Johns Hopkins University","iii","Centennial","27"
"2","regular","2024-09-07T17:00:00.000Z","true","2280","Husson","iii","Commonwealth Coast","56","2967","Framingham State","iii","MSCAC","14"
"2","regular","2024-09-07T17:00:00.000Z","true","125974","Hilbert College","iii","Empire 8","0","2782","Cortland","iii","Empire 8","76"
"2","regular","2024-09-07T17:00:00.000Z","true","352","Kenyon","iii","North Coast","13","2074","Bluffton","iii","Heartland","6"
"2","regular","2024-09-07T17:00:00.000Z","true","83","Depauw","iii","North Coast","57","86","Rose-Hulman","iii","Heartland","14"
"2","regular","2024-09-07T17:00:00.000Z","true","2790","Albion","iii","Michigan","31","2743","Wisconsin-Stevens Pt","iii","Wisconsin","23"
"2","regular","2024-09-07T17:00:00.000Z","true","2651","Trine University","iii","Michigan","6","3112","Christopher Newport","iii","New Jersey","42"
"2","regular","2024-09-07T17:00:00.000Z","true","89","Wabash College","iii","North Coast","31","2832","St. Norbert","iii","NACC","0"
"2","regular","2024-09-07T17:00:00.000Z","true","2207","Elizabeth City State","ii","CIAA","12","2804","Chowan","ii","Gulf South","9"
"2","regular","2024-09-07T17:00:00.000Z","true","125762","Florida Memorial University","","","31","2206","Edward Waters","ii","SIAC","21"
"2","regular","2024-09-07T17:00:00.000Z","true","2529","Sacred Heart","fcs","FCS Independents","10","2830","St. Anselm","ii","Northeast 10","3"
"2","regular","2024-09-07T17:30:00.000Z","true","2262","Hanover College","iii","Heartland","12","2121","Centre College Kentucky","iii","Southern Athletic","27"
"2","regular","2024-09-07T17:30:00.000Z","true","427","Ohio Northern","iii","Ohio","45","2233","Franklin","iii","Heartland","7"
"2","regular","2024-09-07T17:30:00.000Z","true","2678","VMI","fcs","Southern","28","2083","Bucknell","fcs","Patriot","35"
"2","regular","2024-09-07T18:00:00.000Z","true","74","Millikin","iii","CCIW","21","2286","Illinois College","iii","Midwest","46"
"2","regular","2024-09-07T18:00:00.000Z","true","262","Lake Forest College","iii","Midwest","21","2741","Wisconsin-Lutheran","iii","NACC","7"
"2","regular","2024-09-07T18:00:00.000Z","true","446","Martin Luther","iii","Upper Midwest","35","268","Lawrence University","iii","Midwest","7"
"2","regular","2024-09-07T18:00:00.000Z","true","2141","Coe College","iii","American Rivers","55","2155","Cornell College (IA)","iii","Midwest","10"
"2","regular","2024-09-07T18:00:00.000Z","true","2748","Wooster","iii","North Coast","56","2733","Wilmington (OH)","iii","Ohio","13"
"2","regular","2024-09-07T18:00:00.000Z","true","2118","Central Missouri","ii","Mid America","63","196","Northeastern State","ii","Independent DII","21"
"2","regular","2024-09-07T18:00:00.000Z","true","2805","Clark Atlanta","ii","SIAC","26","2019","Allen","ii","SIAC","22"
"2","regular","2024-09-07T18:00:00.000Z","true","272","Wisconsin-Platteville","iii","Wisconsin","65","6353","Lakeland","iii","NACC","0"
"2","regular","2024-09-07T18:00:00.000Z","true","2257","Greenville","iii","Upper Midwest","54","2151","Concordia University Chicago","iii","NACC","23"
"2","regular","2024-09-07T18:00:00.000Z","true","2825","Quincy","ii","Great Lakes","46","2876","Lincoln (MO)","ii","Great Lakes","5"
"2","regular","2024-09-07T18:00:00.000Z","true","63","Buena Vista","iii","American Rivers","7","2283","Benedictine University","iii","NACC","34"
"2","regular","2024-09-07T18:00:00.000Z","true","2050","Ball State","fbs","Mid-American","42","2623","Missouri State","fcs","MVFC","34"
"2","regular","2024-09-07T18:00:00.000Z","true","2064","Bethel University Tennessee","","","20","2371","Mary Hardin-Baylor","iii","American Southwest","10"
"2","regular","2024-09-07T18:00:00.000Z","true","2964","Central College","iii","American Rivers","49","306","Illinois Wesleyan","iii","CCIW","14"
"2","regular","2024-09-07T18:00:00.000Z","true","2600","Saint John's (MN)","iii","Minnesota","49","2106","Carthage","iii","CCIW","0"
